model,horizon,seed,scenario,feature_group,repetition,sample_count,encoded_columns_permuted,baseline_MAE,permuted_MAE,delta_MAE,importance_convention
E5_full_fusion_xgboost,1,42,Elevated_AOD,Meteorology,6,3548,15,1.2256275800599588,1.275250776635664,0.04962319657570524,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Meteorology,7,3548,15,1.2256275800599588,1.275318382145632,0.049690802085673225,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Meteorology,8,3548,15,1.2256275800599588,1.2842364537362,0.058608873676241346,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Meteorology,9,3548,15,1.2256275800599588,1.2814961116235986,0.0558685315636398,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Meteorology,10,3548,15,1.2256275800599588,1.2739588769384456,0.04833129687848681,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Atmospheric,1,3548,28,1.2256275800599588,1.3243923085473257,0.09876472848736695,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Atmospheric,2,3548,28,1.2256275800599588,1.3217204172420396,0.09609283718208084,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Atmospheric,3,3548,28,1.2256275800599588,1.3269153516125027,0.10128777155254398,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Atmospheric,4,3548,28,1.2256275800599588,1.326501394241029,0.10087381418107033,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Atmospheric,5,3548,28,1.2256275800599588,1.3144621236572496,0.08883454359729082,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Atmospheric,6,3548,28,1.2256275800599588,1.3256070361017327,0.09997945604177394,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Atmospheric,7,3548,28,1.2256275800599588,1.3250967989824447,0.09946921892248595,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Atmospheric,8,3548,28,1.2256275800599588,1.3210209626803853,0.09539338262042651,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Atmospheric,9,3548,28,1.2256275800599588,1.3224137608335682,0.09678618077360945,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Atmospheric,10,3548,28,1.2256275800599588,1.3225860540511152,0.09695847399115642,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Road,1,3548,16,1.2256275800599588,1.4448832301527248,0.21925565009276604,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Road,2,3548,16,1.2256275800599588,1.4507414692732143,0.2251138892132556,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Road,3,3548,16,1.2256275800599588,1.4304275421664392,0.20479996210648044,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Road,4,3548,16,1.2256275800599588,1.4573840209031992,0.23175644084324043,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Road,5,3548,16,1.2256275800599588,1.4502298215330653,0.2246022414731066,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Road,6,3548,16,1.2256275800599588,1.449482603406422,0.22385502334646334,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Road,7,3548,16,1.2256275800599588,1.4520810405010123,0.22645346044105352,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Road,8,3548,16,1.2256275800599588,1.4435514157627454,0.21792383570278662,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Road,9,3548,16,1.2256275800599588,1.443383401356797,0.21775582129683824,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Elevated_AOD,Road,10,3548,16,1.2256275800599588,1.4385798385832282,0.2129522585232695,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Traffic,1,1917,60,1.0259528090945123,17.061936503745148,16.035983694650636,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Traffic,2,1917,60,1.0259528090945123,17.194263472579458,16.168310663484945,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Traffic,3,1917,60,1.0259528090945123,17.219141602984635,16.193188793890123,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Traffic,4,1917,60,1.0259528090945123,16.861503785872454,15.835550976777942,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Traffic,5,1917,60,1.0259528090945123,16.42060806759957,15.394655258505058,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Traffic,6,1917,60,1.0259528090945123,17.28010827682885,16.25415546773434,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Traffic,7,1917,60,1.0259528090945123,16.86693271788861,15.840979908794097,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Traffic,8,1917,60,1.0259528090945123,17.247708041927876,16.221755232833363,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Traffic,9,1917,60,1.0259528090945123,17.280850704341034,16.254897895246522,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Traffic,10,1917,60,1.0259528090945123,16.886709754716993,15.86075694562248,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Reliability,1,1917,8,1.0259528090945123,1.1336667236795095,0.10771391458499724,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Reliability,2,1917,8,1.0259528090945123,1.1289578556703541,0.10300504657584186,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Reliability,3,1917,8,1.0259528090945123,1.132236549166509,0.1062837400719967,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Reliability,4,1917,8,1.0259528090945123,1.12052079003244,0.09456798093792784,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Reliability,5,1917,8,1.0259528090945123,1.1279711146745202,0.1020183055800079,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Reliability,6,1917,8,1.0259528090945123,1.1326217122045608,0.10666890311004851,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Reliability,7,1917,8,1.0259528090945123,1.1156654644460187,0.08971265535150641,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Reliability,8,1917,8,1.0259528090945123,1.1178737304082562,0.09192092131374396,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Reliability,9,1917,8,1.0259528090945123,1.1249903188541939,0.09903750975968162,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Reliability,10,1917,8,1.0259528090945123,1.1303727422086411,0.1044199331141289,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Calendar,1,1917,9,1.0259528090945123,1.7243637872973516,0.6984109782028394,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Calendar,2,1917,9,1.0259528090945123,1.839764394214559,0.8138115851200467,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Calendar,3,1917,9,1.0259528090945123,1.7623714342881776,0.7364186251936653,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Calendar,4,1917,9,1.0259528090945123,1.7227377882088355,0.6967849791143232,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Calendar,5,1917,9,1.0259528090945123,1.7496711181736142,0.723718309079102,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Calendar,6,1917,9,1.0259528090945123,1.777888305297915,0.7519354962034028,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Calendar,7,1917,9,1.0259528090945123,1.7298875178902735,0.7039347087957613,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Calendar,8,1917,9,1.0259528090945123,1.8325595195719186,0.8066067104774064,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Calendar,9,1917,9,1.0259528090945123,1.7264526617918776,0.7004998526973654,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Calendar,10,1917,9,1.0259528090945123,1.7560314253420857,0.7300786162475734,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Rainfall,1,1917,15,1.0259528090945123,1.02754582362141,0.0015930145268976403,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Rainfall,2,1917,15,1.0259528090945123,1.0209285954313057,-0.0050242136632066,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Rainfall,3,1917,15,1.0259528090945123,1.0221100644181447,-0.003842744676367582,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Rainfall,4,1917,15,1.0259528090945123,1.0262610427360288,0.0003082336415165532,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Rainfall,5,1917,15,1.0259528090945123,1.024769913990629,-0.0011828951038832525,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Rainfall,6,1917,15,1.0259528090945123,1.0255019717083,-0.0004508373862122106,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Rainfall,7,1917,15,1.0259528090945123,1.0215094084616143,-0.0044434006328979425,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Rainfall,8,1917,15,1.0259528090945123,1.017693125221174,-0.008259683873338197,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Rainfall,9,1917,15,1.0259528090945123,1.0202091505580975,-0.005743658536414786,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Rainfall,10,1917,15,1.0259528090945123,1.0243529021107742,-0.0015999069837380198,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Meteorology,1,1917,15,1.0259528090945123,1.079104767084495,0.053151957989982845,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Meteorology,2,1917,15,1.0259528090945123,1.0796244076533312,0.05367159855881898,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Meteorology,3,1917,15,1.0259528090945123,1.0826565168895137,0.056703707795001446,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Meteorology,4,1917,15,1.0259528090945123,1.0856245762243457,0.059671767129833464,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Meteorology,5,1917,15,1.0259528090945123,1.079928817311239,0.053976008216726656,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Meteorology,6,1917,15,1.0259528090945123,1.0874066427964126,0.061453833701900384,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Meteorology,7,1917,15,1.0259528090945123,1.088526184474711,0.06257337538019869,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Meteorology,8,1917,15,1.0259528090945123,1.0870997556747095,0.06114694658019726,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Meteorology,9,1917,15,1.0259528090945123,1.091227272045631,0.06527446295111883,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Meteorology,10,1917,15,1.0259528090945123,1.0913503592127491,0.06539755011823689,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Atmospheric,1,1917,28,1.0259528090945123,1.1273336476521831,0.10138083855767088,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Atmospheric,2,1917,28,1.0259528090945123,1.1250140304711358,0.09906122137662354,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Atmospheric,3,1917,28,1.0259528090945123,1.1245465632335683,0.09859375413905602,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Atmospheric,4,1917,28,1.0259528090945123,1.121058699492267,0.09510589039775486,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Atmospheric,5,1917,28,1.0259528090945123,1.1131733428206867,0.08722053372617444,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Atmospheric,6,1917,28,1.0259528090945123,1.1062527709122512,0.08029996181773891,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Atmospheric,7,1917,28,1.0259528090945123,1.1298369845272749,0.10388417543276263,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Atmospheric,8,1917,28,1.0259528090945123,1.1190606809910266,0.09310787189651437,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Atmospheric,9,1917,28,1.0259528090945123,1.12707267420289,0.10111986510837778,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Atmospheric,10,1917,28,1.0259528090945123,1.1172933843483657,0.09134057525385342,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Road,1,1917,16,1.0259528090945123,1.2420337680318503,0.21608095893733803,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Road,2,1917,16,1.0259528090945123,1.2468599521435981,0.22090714304908587,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Road,3,1917,16,1.0259528090945123,1.2248827110931284,0.19892990199861615,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Road,4,1917,16,1.0259528090945123,1.2406735727505525,0.2147207636560402,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Road,5,1917,16,1.0259528090945123,1.2358640020400664,0.20991119294555416,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Road,6,1917,16,1.0259528090945123,1.2511339847284118,0.2251811756338995,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Road,7,1917,16,1.0259528090945123,1.2348364962513314,0.20888368715681915,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Road,8,1917,16,1.0259528090945123,1.2458584047362944,0.21990559564178214,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Road,9,1917,16,1.0259528090945123,1.2497732313378669,0.22382042224335463,positive delta means the group was useful
E5_full_fusion_xgboost,1,42,Rain_elevated_pollution,Road,10,1917,16,1.0259528090945123,1.2376322180307384,0.21167940893622617,positive delta means the group was useful
