MAE_mean,MAE_std,MPIW_mean,MPIW_std,PICP_mean,PICP_std,PINAW_mean,PINAW_std,Pinball_Loss_mean,Pinball_Loss_std,R2_mean,R2_std,RMSE_mean,RMSE_std,delta_MAE,experiment,horizon,item,median_MAE_mean,median_MAE_std,model,relative_change_percent,sMAPE_mean,sMAPE_std,sample_count_per_seed,section,seed_count,split,variant
1.043741180499715,0.0057390488295419,,,,,,,,,0.9765758504148682,0.0001565655491272,2.4609362838970634,0.0082221466956275,,,1,P5_particulate_context,,,P5_particulate_context_xgboost,,1.3669342663062178,0.0060870475318958,13641.0,atmospheric_ablation,5.0,test,P5_particulate_context
1.2657896615234605,0.0127589666893403,,,,,,,,,0.9715122682472564,0.0001887833036942,2.7101656759760027,0.0089608638048418,,,3,P5_particulate_context,,,P5_particulate_context_xgboost,,1.6759640123401447,0.0135855381867771,13539.0,atmospheric_ablation,5.0,test,P5_particulate_context
1.5353511458762816,0.0106951840924078,,,,,,,,,0.964642597952543,0.0003648481124085,3.017042660849146,0.0155756707904772,,,6,P5_particulate_context,,,P5_particulate_context_xgboost,,1.993717884656986,0.0146712852449145,13387.0,atmospheric_ablation,5.0,test,P5_particulate_context
1.1864205470263536,0.0103221174778792,,,,,,,,,0.9756394541507328,0.0002056969986134,2.509636434360254,0.0105831883873486,,,1,P6_full_atmospheric_context,,,P6_full_atmospheric_context_xgboost_frozen_anchor,,1.518106222994381,0.0097468767029868,13641.0,atmospheric_ablation,5.0,test,P6_full_atmospheric_context
1.387293616693851,0.0084508787911012,,,,,,,,,0.9695965188085836,0.0003620648423796,2.799782521537087,0.0166759466468497,,,3,P6_full_atmospheric_context,,,P6_full_atmospheric_context_xgboost_frozen_anchor,,1.8045143853133645,0.0101234257772974,13539.0,atmospheric_ablation,5.0,test,P6_full_atmospheric_context
1.4486597596445852,0.0092491528174355,,,,,,,,,0.9678837507456812,0.0002394038963806,2.87545052832611,0.0107266154671645,,,6,P6_full_atmospheric_context,,,P6_full_atmospheric_context_xgboost_frozen_anchor,,1.893248344576694,0.0113121750107418,13387.0,atmospheric_ablation,5.0,test,P6_full_atmospheric_context
1.078925646045115,0.006829065452663,,,,,,,,,0.9764558378114782,6.420421334726063e-05,2.467241661217259,0.0033637135647282,,,1,P7_full_atmospheric_without_lag_rolling,,,P7_full_atmospheric_without_lag_rolling_xgboost,,1.4055670843898622,0.0077135684433553,13641.0,atmospheric_ablation,5.0,test,P7_full_atmospheric_without_lag_rolling
1.303106716366478,0.0082665429748751,,,,,,,,,0.9705746959543676,0.0001437337043033,2.7544078673732377,0.0067183225540108,,,3,P7_full_atmospheric_without_lag_rolling,,,P7_full_atmospheric_without_lag_rolling_xgboost,,1.7176245842841258,0.0109793534842119,13539.0,atmospheric_ablation,5.0,test,P7_full_atmospheric_without_lag_rolling
1.5705024381851147,0.0134672920655486,,,,,,,,,0.9628465841133764,0.0007350992732465,3.0926317071901783,0.0306641935717919,,,6,P7_full_atmospheric_without_lag_rolling,,,P7_full_atmospheric_without_lag_rolling_xgboost,,2.0370634724200665,0.0202027894778369,13387.0,atmospheric_ablation,5.0,test,P7_full_atmospheric_without_lag_rolling
,,13.886484208479976,0.100504051536918,0.9568360090902428,0.0018330034220402,0.1735810526059997,0.0012563006442114,0.4200319725645139,0.0016974057891532,,,,,,,1,UQ_T1_traffic_only,0.7471379199481397,0.0098079109971036,UQ_T1_traffic_only,,,,,UQ,5.0,,
,,14.14378481151452,0.0498089128248508,0.9507053696727972,0.0032104349455742,0.1767973101439314,0.0006226114103106,0.4625615664766058,0.0079373798132864,,,,,,,3,UQ_T1_traffic_only,0.9025850754860488,0.0436473743033446,UQ_T1_traffic_only,,,,,UQ,5.0,,
,,14.233285039889054,0.0254059170237626,0.9472174497646972,0.0023619641567113,0.1779160629986131,0.000317573962797,0.4565543158396716,0.0030368538524016,,,,,,,6,UQ_T1_traffic_only,0.8611063766792943,0.0177600320625925,UQ_T1_traffic_only,,,,,UQ,5.0,,
,,13.870357551320224,0.1367298490844607,0.9515138186349974,0.0022413678746599,0.1733794693915028,0.0017091231135557,0.4217728803057775,0.0025945940456987,,,,,,,1,UQ_T2_best_environmental_M4_pressure,0.7491069069129614,0.0093538919479316,UQ_T2_best_environmental_M4_pressure,,,,,UQ,5.0,,
,,14.114806143942904,0.0332205126589991,0.9471748282738754,0.0017989288341379,0.1764350767992863,0.0004152564082374,0.4659257477721035,0.0051490224663505,,,,,,,3,UQ_T2_best_environmental_M4_pressure,0.9057468261031266,0.0273272285429796,UQ_T2_best_environmental_M4_pressure,,,,,UQ,5.0,,
,,14.220371709304848,0.039283254327554,0.9433330843355494,0.0020172970033699,0.1777546463663105,0.0004910406790944,0.457765368013303,0.0028956221007457,,,,,,,6,UQ_T2_best_environmental_M4_pressure,0.8615202514142357,0.0190140145303969,UQ_T2_best_environmental_M4_pressure,,,,,UQ,5.0,,
,,14.495708945734169,0.0338494586814484,0.9523348728099114,0.0008103812685542,0.1811963618216771,0.000423118233518,0.4611972942650123,0.0061286218501189,,,,,,,1,UQ_aux_full_fusion,0.9280135910127022,0.0377624076631281,UQ_aux_full_fusion,,,,,UQ,5.0,,
,,14.705768594221276,0.045943955410885,0.9491099785803974,0.0011690074445191,0.1838221074277659,0.000574299442636,0.5056452524510282,0.0049222966754513,,,,,,,3,UQ_aux_full_fusion,1.1054852995705908,0.0254319032395039,UQ_aux_full_fusion,,,,,UQ,5.0,,
,,14.911802276881463,0.0347499355367572,0.947531186972436,0.0021019601844559,0.1863975284610183,0.0004343741942094,0.5084212509583278,0.0057465705479468,,,,,,,6,UQ_aux_full_fusion,1.1322029037401498,0.0320053734671686,UQ_aux_full_fusion,,,,,UQ,5.0,,
,,,,,,,,,,,,,,-0.0137783525573337,E1_traffic_only,1,E1_traffic_only,,,,-1.378579985261569,,,,outage_sensitivity,,,
,,,,,,,,,,,,,,-0.0024978598088541597,E1_traffic_only,3,E1_traffic_only,,,,-0.21245244578286043,,,,outage_sensitivity,,,
,,,,,,,,,,,,,,-0.029093760463420944,E1_traffic_only,6,E1_traffic_only,,,,-2.390442162465974,,,,outage_sensitivity,,,
,,,,,,,,,,,,,,-0.00669591753680106,E3_meteorology,1,E3_meteorology,,,,-0.649247223543029,,,,outage_sensitivity,,,
,,,,,,,,,,,,,,-0.00259111372488256,E3_meteorology,3,E3_meteorology,,,,-0.2098799143427072,,,,outage_sensitivity,,,
,,,,,,,,,,,,,,-0.03960170427074242,E3_meteorology,6,E3_meteorology,,,,-2.971547490680463,,,,outage_sensitivity,,,
,,,,,,,,,,,,,,-0.00042482556177017995,E4_atmospheric,1,E4_atmospheric,,,,-0.03579123031670062,,,,outage_sensitivity,,,
,,,,,,,,,,,,,,0.00318180240024202,E4_atmospheric,3,E4_atmospheric,,,,0.22938047028724812,,,,outage_sensitivity,,,
,,,,,,,,,,,,,,-0.00571116050308398,E4_atmospheric,6,E4_atmospheric,,,,-0.3945670944588171,,,,outage_sensitivity,,,
,,,,,,,,,,,,,,-0.00041648854708792,E5_full_fusion,1,E5_full_fusion,,,,-0.03563425885771728,,,,outage_sensitivity,,,
,,,,,,,,,,,,,,-0.0026097811574166603,E5_full_fusion,3,E5_full_fusion,,,,-0.18572213153899794,,,,outage_sensitivity,,,
,,,,,,,,,,,,,,-0.009483661806957219,E5_full_fusion,6,E5_full_fusion,,,,-0.6326758389892682,,,,outage_sensitivity,,,
