test_set,stratum_type,stratum,experiment,model,horizon,seed,sample_count,MAE,RMSE,sMAPE,R2
Test-B_excluding_20260217,scenario,S3_widespread_rain,E5_full_fusion,E5_full_fusion_xgboost,6,20260715,7936,1.7065092444740317,3.0978843070358875,2.1716222561821943,0.9631292829187955
Test-B_excluding_20260217,scenario,S3_widespread_rain,E5_full_fusion,E5_full_fusion_xgboost,6,20260718,7936,1.6904785286354762,3.0867825096931587,2.15692954840978,0.9633930744192172
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,1,42,2258,1.5784105216995747,3.366148893641371,2.0326551228292145,0.9604780892380844
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,1,2025,2258,1.5859782920321566,3.4005802025484546,2.04198897183939,0.9596654391030979
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,1,20260623,2258,1.5892522202011121,3.3933758224617505,2.045681888350629,0.9598361615543398
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,1,20260715,2258,1.5726200905668373,3.3572600095060348,2.0259879993924366,0.9606865421946738
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,1,20260718,2258,1.5716799186118626,3.3499258111058214,2.0274332362636898,0.9608581212536704
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,3,42,2184,1.5598089369516521,3.2526967453452507,2.0374467097821753,0.9600076367744494
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,3,2025,2184,1.5642113380525284,3.2456925920401227,2.0456065301584307,0.9601796854322051
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,2184,1.55517334152054,3.26293543371508,2.0352526760424197,0.9597554682935373
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,2184,1.5567948120126502,3.2162570670931356,2.0373523507709974,0.9608986794445186
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,2184,1.559613257886726,3.2227720264012483,2.0377691083667098,0.9607401090842902
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,6,42,2033,1.26340854642899,3.075859834546096,1.6738026723629846,0.9603291148024149
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,6,2025,2033,1.2582940487690413,3.0792861607538984,1.6649547904897786,0.9602406835296096
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,6,20260623,2033,1.2571157958003647,3.0695565286908413,1.6644474572868817,0.9604915419069797
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,6,20260715,2033,1.260487299548698,3.0679647135389394,1.6689937498534133,0.9605325079910355
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E1_traffic_only,E1_traffic_only_xgboost,6,20260718,2033,1.2447697886054017,3.0523440373972677,1.6512232832898734,0.9609333857567274
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,1,42,2258,1.5738834750522086,3.4817652625654576,2.035469388672015,0.957716564600135
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,1,2025,2258,1.5883011064734962,3.4706496594369405,2.053809641399939,0.9579861150149236
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,1,20260623,2258,1.5714421403207433,3.486236744013951,2.0357350822759317,0.9576078892646775
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,1,20260715,2258,1.588992874285166,3.47862435779586,2.0550674816254118,0.957792818069666
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,1,20260718,2258,1.5689170444331972,3.4864241990023292,2.029341618283166,0.9576033302935844
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,3,42,2184,1.5966914788270608,3.2021114844273852,2.0721193495891135,0.9612418700652394
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,2184,1.5957115416707282,3.179408053684506,2.065109703630852,0.9617895231144757
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,2184,1.5886849003979282,3.1993509544948875,2.0657415227911957,0.9613086677761766
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,2184,1.5881122374854828,3.2020239785160087,2.060865873632791,0.961243988366965
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,2184,1.579799435164902,3.2016065039250856,2.0523107517045993,0.9612540935975772
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,6,42,2033,1.3325388824417856,2.9949256577282766,1.7302011767872671,0.9623893445360712
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,6,2025,2033,1.31994748181995,2.994019967178264,1.7226843179672855,0.9624120886496584
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,6,20260623,2033,1.343717644812338,2.99065199847766,1.74869072479305,0.9624966062595086
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,6,20260715,2033,1.337577244398496,3.0035242075243245,1.738758761853148,0.9621730711631782
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E3_meteorology,E3_meteorology_aware_xgboost,6,20260718,2033,1.3606776631372957,3.0124774915180383,1.7651670485563487,0.9619472164698291
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,1,42,2258,1.7838187103676941,3.4945409612982337,2.2530180267798396,0.9574056926863653
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,1,2025,2258,1.7790980754364616,3.4780806493438674,2.2479172264395366,0.9578060109906452
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260623,2258,1.7690060071829747,3.488188217021105,2.2355822493063013,0.9575604167493292
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260715,2258,1.7534837010408664,3.4501179026991795,2.220858609194224,0.9584817382551245
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260718,2258,1.753803254300104,3.461455350513873,2.2268631426917325,0.9582084232310294
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,2184,1.7857377976870508,3.2863600068150167,2.2575800193354754,0.9591755641861706
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,2184,1.7867025789905961,3.297888735445776,2.2493245420114265,0.9588886331253074
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260623,2184,1.811136934026548,3.340043945172211,2.2782901498298407,0.9578309050892607
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260715,2184,1.7921001805781736,3.289556619102571,2.259804929163352,0.9590961064512238
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,3,20260718,2184,1.7855967045412542,3.2940787479917106,2.250382141009692,0.958983568598615
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,6,42,2033,1.5191314711025805,3.1762864700346447,1.9503863180224659,0.9576963209535032
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,6,2025,2033,1.4933421780269915,3.1688956872592735,1.9359262073187646,0.9578929616218167
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260623,2033,1.4855637119566543,3.169560159473116,1.921279277622176,0.9578753012800666
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260715,2033,1.5034628381962112,3.1264362769838083,1.9292047285327667,0.9590137700893705
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E4_atmospheric,E4_atmospheric_context_xgboost,6,20260718,2033,1.4541380876477654,3.1388450360573357,1.8870205708666952,0.95868777749261
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,1,42,2258,1.6965994236565705,3.4863575423640634,2.1623426164594637,0.9576049514345011
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,1,2025,2258,1.6539824181402683,3.491651268639716,2.1196078781826007,0.9574761074093481
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,1,20260623,2258,1.6642611024652147,3.4746778484474405,2.1242496293904547,0.9578885320837557
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,1,20260715,2258,1.6724633874884742,3.4693581006389502,2.1408376443756727,0.9580173790786529
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,1,20260718,2258,1.6655115741947106,3.4786152169454865,2.1244340699225157,0.9577930398866764
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,3,42,2184,1.7619682436606532,3.3649684787603342,2.238318221067991,0.957199196844763
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,3,2025,2184,1.840945775517614,3.3667226558708734,2.3174619864162005,0.9571545606114399
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,3,20260623,2184,1.793661815750439,3.3607364642915125,2.268739945113817,0.9573067875793331
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,3,20260715,2184,1.7497061403388652,3.3242721982740795,2.227479854098033,0.9582282112578413
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,3,20260718,2184,1.7858193329984597,3.365309537504081,2.261427004205245,0.9571905201941363
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,6,42,2033,1.4683709101591722,3.0753068736095663,1.8972982659244373,0.9603433771415365
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,6,2025,2033,1.4407436641674978,3.0645251271442135,1.8727961639846438,0.9606209547389618
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,6,20260623,2033,1.446957138018992,3.0587495418483344,1.872384491231512,0.9607692470222389
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,6,20260715,2033,1.4585312397524186,3.0866194624716217,1.8845701850417669,0.9600510848816474
Test-B_excluding_20260217,scenario,S4_post_rain_1_3h,E5_full_fusion,E5_full_fusion_xgboost,6,20260718,2033,1.4681442668543896,3.068984422422679,1.8966811914412802,0.9605062677671642
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,1,42,1230,1.4357277272128801,3.2459046957131,1.7653897696573218,0.9524318408371791
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,1,2025,1230,1.4484817023135137,3.2540914107692114,1.7773441954555176,0.9521915885184186
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,1,20260623,1230,1.4305175977670728,3.226017599416645,1.7529303441285473,0.9530129389802087
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,1,20260715,1230,1.4316948747505662,3.2236555270927236,1.7624963522660715,0.9530817211247711
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,1,20260718,1230,1.4300921529547632,3.229866070735312,1.7556957430915388,0.9529007658686105
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,3,42,1140,1.1711888954653376,2.916679364380029,1.6006452379889557,0.956997478841848
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,3,2025,1140,1.1681968978971067,2.9261567081293975,1.6094775281065417,0.9567175633886305
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,3,20260623,1140,1.1745749044139482,2.940598772979755,1.6138305117835607,0.9562892675854973
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,3,20260715,1140,1.1717323024370516,2.9020943706700018,1.6019835699061253,0.9574264758428908
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,3,20260718,1140,1.1705277615820453,2.8966696063850144,1.6009650456388838,0.9575854889210356
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,6,42,1098,0.7578513672949693,2.0139824382403453,1.0208452465937834,0.9809053371178018
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,6,2025,1098,0.7496513929523405,1.9922000278568375,1.0116114353367411,0.9813161436102334
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,6,20260623,1098,0.7385945948384788,1.9974316872995619,0.9978925556359813,0.9812178844812388
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,6,20260715,1098,0.7575780594066627,2.042285289133422,1.0214670204736844,0.9803648847394121
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E1_traffic_only,E1_traffic_only_xgboost,6,20260718,1098,0.7457316953917308,2.02529980454644,1.005114135755142,0.9806901331818919
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,1,42,1230,1.485255918011756,3.243802396614801,1.809150796956617,0.9524934385258413
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,1,2025,1230,1.4887217534589898,3.2539966008366448,1.8085965332210137,0.9521943743321312
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,1,20260623,1230,1.4796824292438786,3.2454114166548673,1.806838844039898,0.9524462975732921
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,1,20260715,1230,1.502495842703636,3.2577866267136195,1.8297396714014265,0.9520829482330376
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,1,20260718,1230,1.4752262952851085,3.252115559078642,1.7930409512586614,0.9522496284690153
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,3,42,1140,1.218275109229729,2.856537039235132,1.632418736861294,0.9587526302682612
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,3,2025,1140,1.212796097471003,2.8603652249684077,1.6278681421309247,0.9586420009316303
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,3,20260623,1140,1.2072054868553115,2.846102269529559,1.6149075828872428,0.9590534285231019
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,3,20260715,1140,1.2024567631950154,2.849848854698812,1.6127155393389256,0.9589455541204359
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,3,20260718,1140,1.2015296523333991,2.862797158265327,1.61823722410218,0.9585716444250163
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,6,42,1098,0.7944771964114292,2.1821900427376106,1.0585157629874613,0.977582572371693
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,6,2025,1098,0.8149319679431648,2.197297195938045,1.0880837103821739,0.9772711093193314
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,6,20260623,1098,0.8031098181070815,2.1715889452668486,1.0662259091753423,0.9777998514165603
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,6,20260715,1098,0.8010921524594462,2.164617213846277,1.0706624075083346,0.977942166590119
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E3_meteorology,E3_meteorology_aware_xgboost,6,20260718,1098,0.8131259600900489,2.2037546842471247,1.0838712504356198,0.9771373202127767
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E4_atmospheric,E4_atmospheric_context_xgboost,1,42,1230,1.7160893452135204,3.317882818950241,2.04873568250124,0.9502987966669229
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E4_atmospheric,E4_atmospheric_context_xgboost,1,2025,1230,1.684519081219102,3.317287195587695,2.0261899779232713,0.9503166396965277
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260623,1230,1.681543883036792,3.2945355948179094,2.023146675725747,0.9509958088926669
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260715,1230,1.6895648412523554,3.303606520091346,2.02615348428007,0.9507255885307705
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E4_atmospheric,E4_atmospheric_context_xgboost,1,20260718,1230,1.635344017256243,3.242027247713863,1.977705303899281,0.9525454195870993
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E4_atmospheric,E4_atmospheric_context_xgboost,3,42,1140,1.3168586775573374,2.7882105932941146,1.7195587998803687,0.9607022499542028
Test-B_excluding_20260217,scenario,S5_post_rain_4_6h,E4_atmospheric,E4_atmospheric_context_xgboost,3,2025,1140,1.318216515702811,2.7979354693978493,1.7251243484628607,0.9604276421317093
